,StreetNum,StreetName,ZipCode,Lat,Long,PickupType,Grade,Geocode,NeighborhoodSafetyScore,MaxWalk,AssignedSchool,CurrentSchoolStart,CurrentSchoolEnd,SchoolAddress,SchoolLat,SchoolLong,StopFlex,NewLat,NewLong
4271,357,WALNUT AV,2119,42.31448,-71.09417,D2D,0,25025081300,6,0.2,Tommy Harper School,8:30:00 AM,4:00:00 PM,"396 Northampton St, 02118",42.340473,-71.08306,0.0,42.314479999999996,-71.094169999999991
4272,357,COMMERCIAL ST,2109,42.36595,-71.05089,Corner,6,25025030500,2,0.5,Bob Stanley School,9:30:00 AM,5:00:00 PM,"11 Charles St, 02122",42.300881,-71.061732,0.5,42.367090000000005,-71.052719999999994
4273,357,FANEUIL ST,2135,42.35214,-71.16528,Corner,6,25025000201,2,0.4,Jim Rice School,8:30:00 AM,3:10:00 PM,"215 Dorchester St, 02127",42.333728,-71.050617,0.4,42.351320000000001,-71.170313000000007
4274,357,WELD ST,2132,42.29378,-71.14805,D2D,0,25025110601,1,0.3,Bill Monbouquette School,8:30:00 AM,4:00:00 PM,"240 Medford St, 02129",42.380102,-71.061057,0.0,42.293779999999998,-71.148049999999998
4275,357,COMMERCIAL ST,2109,42.36595,-71.05089,Corner,4,25025030500,2,0.5,Nomar Garciaparra School,8:30:00 AM,3:10:00 PM,"54 Dighton St, 02135",42.347796,-71.155576,0.5,42.367090000000005,-71.052719999999994
4276,357,COMMERCIAL ST,2109,42.36595,-71.05089,Corner,0,25025030500,2,0.3,Dick Bresciani School,7:30:00 AM,3:00:00 PM,"20 Church St, 02116",42.348816,-71.068212,0.3,42.367090000000005,-71.052719999999994
4277,360,NEWBURY ST,2115,42.34801,-71.08763,D2D,3,25025010701,4,0.5,Joe Mooney School,8:30:00 AM,3:10:00 PM,"77 Lawrence Ave, 02121",42.311055,-71.076481,0.0,42.348009999999995,-71.087630000000004
4278,360,MERIDIAN ST,2128,42.37895,-71.03951,Corner,4,25025050101,3,0.5,Tom Yawkey School,7:30:00 AM,2:10:00 PM,"70 Worcester St, 02118",42.338748,-71.077747,0.5,42.376359999999998,-71.033969999999997
4279,360,VFW PW,2467,42.29625,-71.14722,Corner,3,25025110601,1,0.3,Ellis Burks School,7:30:00 AM,2:10:00 PM,"90 Warren Ave, 02116",42.344252,-71.07349,0.3,42.293779999999998,-71.148049999999998
4280,360,MARKET ST,2135,42.35074,-71.15219,Corner,5,25025000601,5,0.4,Tom Yawkey School,7:30:00 AM,2:10:00 PM,"70 Worcester St, 02118",42.338748,-71.077747,0.4,42.349154999999996,-71.158472000000003
4281,360,MARKET ST,2135,42.35074,-71.15219,Corner,2,25025000601,5,0.4,Dick O'Connell School,8:30:00 AM,4:00:00 PM,"612 Metropolitan Av, 02136",42.265228,-71.117446,0.4,42.349154999999996,-71.158472000000003
4282,362,SAVIN HILL AV,2125,42.31248,-71.05068,Corner,2,25025091001,6,0.4,Fred Lynn School,8:30:00 AM,4:00:00 PM,"80 School St, 02119",42.314132,-71.099279,0.4,42.310879999999997,-71.057919999999996
4283,362,COMMONWEALTH AV,2115,42.348782,-71.088124,D2D,3,25025010701,4,0.3,Carlton Fisk School,7:30:00 AM,2:10:00 PM,"60 Washington St, 02121",42.307152,-71.081162,0.0,42.348782,-71.088123999999993
4284,362,COMMONWEALTH AV,2115,42.348782,-71.088124,D2D,5,25025010701,4,0.5,Jimmy Collins School,7:30:00 AM,3:00:00 PM,"5125 Washington St, 02132",42.263432,-71.155874,0.0,42.348782,-71.088123999999993
4285,362,HYDE PARK AV,2131,42.28856,-71.11808,D2D,6,25025110301,4,0.5,Luis Tiant School,9:30:00 AM,5:00:00 PM,"6 Shirley St, 02119",42.323526,-71.072897,0.0,42.288559999999997,-71.118080000000006
4286,362,COMMONWEALTH AV,2115,42.348782,-71.088124,D2D,0,25025010701,4,0.2,Tommy Harper School,8:30:00 AM,4:00:00 PM,"396 Northampton St, 02118",42.340473,-71.08306,0.0,42.348782,-71.088123999999993
4287,362,COMMONWEALTH AV,2115,42.348782,-71.088124,Corner,0,25025010701,4,0.2,Tim Wakefield School,9:30:00 AM,4:10:00 PM,"85 Olney St, 02121",42.306015,-71.073605,0.2,42.346839000000003,-71.088403
4288,363,BEACON ST,2116,42.35207,-71.08403,Corner,5,25025010802,1,0.5,Jim Rice School,8:30:00 AM,3:10:00 PM,"215 Dorchester St, 02127",42.333728,-71.050617,0.5,42.346839000000003,-71.088403
4289,364,MARLBOROUGH ST,2115,42.35051,-71.08673,Corner,0,25025010802,1,0.3,Jimmie Foxx School,7:30:00 AM,3:00:00 PM,"50 Burke St, 02127",42.337285,-71.085266,0.3,42.346839000000003,-71.088403
4290,365,W THIRD ST,2127,42.336234,-71.044893,Corner,1,25025060501,4,0.4,Babe Ruth School,7:30:00 AM,3:00:00 PM,"78 Louis Pasteur, 02115",42.337962,-71.101323,0.4,42.335709999999999,-71.041420000000002
4291,366,W FOURTH ST,2127,42.337065,-71.04975,D2D,1,25025060800,4,0.4,Babe Ruth School,7:30:00 AM,3:00:00 PM,"78 Louis Pasteur, 02115",42.337962,-71.101323,0.0,42.337065000000003,-71.049750000000003
4292,366,COMMONWEALTH AV,2115,42.348766,-71.088189,Corner,1,25025010701,4,0.2,Tris Speaker School,7:30:00 AM,2:10:00 PM,"40 Pershing Rd, 02130",42.318999,-71.114084,0.2,42.346839000000003,-71.088403
4293,366,COMMONWEALTH AV,2115,42.348766,-71.088189,D2D,4,25025010701,4,0.5,Dick Radatz School,8:30:00 AM,4:00:00 PM,"1205 VFW Pkwy, 02132",42.282206,-71.174549,0.0,42.348765999999998,-71.088189
4294,367,SILVER ST,2127,42.33491,-71.0453,Corner,2,25025060400,2,0.4,John Valentin School,9:30:00 AM,5:00:00 PM,"426 Beech St, 02131",42.277735,-71.135332,0.4,42.335709999999999,-71.041420000000002
4295,368,MAIN ST,2129,42.37938,-71.06934,Corner,5,25025040401,4,0.5,Ken Coleman School,8:30:00 AM,3:10:00 PM,"40 School St, 02124",42.296691,-71.074892,0.5,42.380470000000003,-71.065349999999995
4296,370,MARLBOROUGH ST,2115,42.35037,-71.08688,Corner,3,25025010802,1,0.5,Jason Varitek School,9:30:00 AM,5:00:00 PM,"205 Roxbury St, 02119",42.330591,-71.091208,0.5,42.346839000000003,-71.088403
4297,370,BEECH ST,2131,42.278514,-71.137172,Corner,6,25025110501,1,0.5,Bob Stanley School,9:30:00 AM,5:00:00 PM,"11 Charles St, 02122",42.300881,-71.061732,0.5,42.280990000000003,-71.145469999999989
4298,371,BEACON ST,2116,42.35197,-71.08435,D2D,1,25025010802,1,0.2,Curt Schilling School,9:30:00 AM,4:10:00 PM,"95 Beechcroft St, 02135",42.352125,-71.160745,0.0,42.351970000000001,-71.084350000000001
4299,372,BUNKER HILL ST,2129,42.38185,-71.06879,Corner,2,25025040600,3,0.3,Dom DiMaggio School,8:30:00 AM,4:00:00 PM,"60 Washington St, 02121",42.307152,-71.081162,0.3,42.380470000000003,-71.065349999999995
4300,372,E EIGHTH ST,2127,42.3314,-71.04636,Corner,1,25025060400,2,0.4,Larry Lucchino School,8:30:00 AM,3:10:00 PM,"51 Cedar St, 02119",42.325545,-71.091086,0.4,42.335709999999999,-71.041420000000002
4301,372,NORTH ST,2113,42.365755,-71.051717,D2D,4,25025030500,2,0.3,Jackie Jensen School,8:30:00 AM,3:10:00 PM,"28 Walker St, 02129",42.379137,-71.067343,0.0,42.365755,-71.051717000000011
4302,372,DORCHESTER ST,2127,42.330097,-71.055585,Corner,1,25025061200,6,0.2,John Taylor School,9:30:00 AM,5:00:00 PM,"450 Poplar St, 02131",42.274604,-71.127316,0.2,42.331736999999997,-71.055301
4303,373,COMMONWEALTH AV,2115,42.34946,-71.08925,Corner,1,25025010104,2,0.4,Roger Clemens School,7:30:00 AM,3:00:00 PM,"200 Heath St, 02130",42.326009,-71.106552,0.4,42.346839000000003,-71.088403
4304,373,MARLBOROUGH ST,2115,42.35075,-71.0873,D2D,4,25025010802,1,0.5,Bobby Doerr School,7:30:00 AM,2:10:00 PM,"86 White St, 02128",42.381099,-71.035074,0.0,42.350749999999998,-71.087299999999999
4305,373,COMMONWEALTH AV,2115,42.34946,-71.08925,Corner,0,25025010104,2,0.2,Tris Speaker School,7:30:00 AM,2:10:00 PM,"40 Pershing Rd, 02130",42.318999,-71.114084,0.2,42.346839000000003,-71.088403
4306,375,LOVELL ST,2128,42.378156,-71.024112,Corner,6,25025981300,1,0.5,Eddie Collins School,7:30:00 AM,3:00:00 PM,"50 St Mary St, 02215",42.347944,-71.106757,0.5,42.382227,-71.021720000000002
4307,375,LOVELL ST,2128,42.378156,-71.024112,Corner,2,25025981300,1,0.3,Ted Williams School,7:30:00 AM,2:10:00 PM,"131 Walnut Ave, 02119",42.320827,-71.086945,0.3,42.379989999999999,-71.026698999999994
4308,375,RIVER ST,2126,42.2703,-71.08841,D2D,4,25025101002,5,0.5,Cecil Hughson School,8:30:00 AM,4:00:00 PM,"18 Croftland Av, 02124",42.281235,-71.069592,0.0,42.270299999999999,-71.088409999999996
4309,376,COMMERCIAL ST,2109,42.36622,-71.05159,Corner,2,25025030500,2,0.4,Jean Yawkey School,9:30:00 AM,5:00:00 PM,"105 Cummins Hgwy, 02131",42.283304,-71.125275,0.4,42.367090000000005,-71.052719999999994
4310,376,COMMERCIAL ST,2109,42.36622,-71.05159,Corner,2,25025030500,2,0.3,Eddie Collins School,7:30:00 AM,3:00:00 PM,"50 St Mary St, 02215",42.347944,-71.106757,0.3,42.367090000000005,-71.052719999999994
4311,376,COMMERCIAL ST,2109,42.36622,-71.05159,Corner,0,25025030500,2,0.2,Red Ruffing School,7:30:00 AM,2:10:00 PM,"30 Millstone Rd, 02136",42.233938,-71.132846,0.2,42.367090000000005,-71.052719999999994
4312,376,SUMNER ST,2128,42.36667,-71.03434,Corner,1,25025051200,3,0.4,Johnny Pesky School,8:30:00 AM,4:00:00 PM,"236 Beech St, 02131",42.281233,-71.141075,0.4,42.364759999999997,-71.029890000000009
4313,377,ADAMS ST,2122,42.29644,-71.05676,Corner,2,25025092101,6,0.4,Tommy Harper School,8:30:00 AM,4:00:00 PM,"396 Northampton St, 02118",42.340473,-71.08306,0.4,42.290750000000003,-71.058000000000007
4314,377,SILVER ST,2127,42.33492,-71.04489,Corner,5,25025060400,2,0.5,Bobby Doerr School,7:30:00 AM,2:10:00 PM,"86 White St, 02128",42.381099,-71.035074,0.5,42.334629999999997,-71.035740000000004
4315,377,COMMONWEALTH AV,2115,42.34945,-71.0895,D2D,6,25025010104,2,0.4,Fred Lynn School,8:30:00 AM,4:00:00 PM,"80 School St, 02119",42.314132,-71.099279,0.0,42.349449999999997,-71.089500000000001
4316,378,RIVERWAY ST,2115,42.332864,-71.111727,Corner,0,25025081001,5,0.3,Ellis Kinder School,8:30:00 AM,3:10:00 PM,"60 Hawthorne St, 02136",42.28301,-71.126357,0.3,42.332140000000003,-71.112189999999998
4317,378,K ST,2127,42.3309,-71.03712,Corner,1,25025060301,2,0.4,Frank Malzone School,8:30:00 AM,4:00:00 PM,"20 Kearsarge Ave, 02119",42.327022,-71.081716,0.4,42.335000000000001,-71.031949999999995
4318,379,MERIDIAN ST,2128,42.37958,-71.03896,Corner,5,25025050101,3,0.5,Tris Speaker School,7:30:00 AM,2:10:00 PM,"40 Pershing Rd, 02130",42.318999,-71.114084,0.5,42.377969999999998,-71.029673000000003
4319,379,BOWDOIN ST,2122,42.309812,-71.063304,Corner,1,25025091500,6,0.2,Dutch Leonard School,8:30:00 AM,4:00:00 PM,"655 Metropolitan Av, 02136",42.262783,-71.117881,0.2,42.31176,-71.063609999999997
4320,380,RIVERWAY ST,2115,42.332753,-71.111821,D2D,0,25025081001,5,0.2,Frank Malzone School,8:30:00 AM,4:00:00 PM,"20 Kearsarge Ave, 02119",42.327022,-71.081716,0.0,42.332753000000004,-71.111820999999992
4321,380,LONGWOOD AV,2215,42.339528,-71.109043,Corner,4,25025081001,5,0.3,Larry Gardner School,8:30:00 AM,4:00:00 PM,"325 Mt Vernon St, 02125",42.317259,-71.042872,0.3,42.33849,-71.105429999999998
4322,380,COMMERCIAL ST,2109,42.366459,-71.051729,Corner,2,25025030500,2,0.4,Carl Yastrzemski School,7:30:00 AM,3:00:00 PM,"11 Charles St, 02122",42.300881,-71.061732,0.4,42.367090000000005,-71.052719999999994
4323,380,HYDE PARK AV,2131,42.28767,-71.11822,Corner,5,25025110301,4,0.5,John Taylor School,9:30:00 AM,5:00:00 PM,"450 Poplar St, 02131",42.274604,-71.127316,0.5,42.290040000000005,-71.125290000000007
4324,380,NORTHAMPTON ST,2118,42.340078,-71.08278,D2D,1,25025070800,3,0.2,Ben Mondor School,7:30:00 AM,3:00:00 PM,"205 Townsend St, 02121",42.316794,-71.084757,0.0,42.340078000000005,-71.08278
4325,381,BEACON ST,2116,42.35191,-71.08462,D2D,5,25025010802,1,0.5,Tony Conigliaro School,8:30:00 AM,3:10:00 PM,"7 Bolster St, 02130",42.321804,-71.105636,0.0,42.351909999999997,-71.084620000000001
4326,382,ADAMS ST,2122,42.2965,-71.05624,D2D,1,25025092101,6,0.4,Ned Martin School,8:30:00 AM,4:00:00 PM,"50 Beechcroft St, 02135",42.351069,-71.161468,0.0,42.296500000000002,-71.056240000000003
4327,384,MARLBOROUGH ST,2115,42.35026,-71.08752,Corner,2,25025010802,1,0.4,Sr. Kennedy School,8:30:00 AM,3:10:00 PM,"160 Harrishof St, 02119",42.317688,-71.091564,0.4,42.346839000000003,-71.088403
4328,385,PARK ST,2124,42.29624,-71.06997,Corner,1,25025092000,6,0.4,George Digby School,8:30:00 AM,4:00:00 PM,"110 The Fenway, 02115",42.341466,-71.091512,0.4,42.301505999999996,-71.067948000000001
4329,385,SAVIN HILL AV,2125,42.31267,-71.05192,Corner,1,25025091001,6,0.2,Don Zimmer School,9:30:00 AM,5:00:00 PM,"67 Alleghany St, 02120",42.330669,-71.099301,0.2,42.312269999999998,-71.051730000000006
4330,386,RIVERWAY ST,2115,42.332426,-71.112095,D2D,2,25025081001,5,0.4,Vern Stephens School,9:30:00 AM,5:00:00 PM,"50 Bunker Hill St, 02129",42.37668,-71.057759,0.0,42.332425999999998,-71.112094999999997
4331,386,RIVERWAY ST,2115,42.332426,-71.112095,Corner,2,25025081001,5,0.4,Dick Bresciani School,7:30:00 AM,3:00:00 PM,"20 Church St, 02116",42.348816,-71.068212,0.4,42.332140000000003,-71.112189999999998
4332,386,COMMERCIAL ST,2109,42.36654,-71.05183,Corner,4,25025030500,2,0.5,Eddie Kasko School,8:30:00 AM,4:00:00 PM,"97 Peterborough St, 02215",42.343455,-71.099084,0.5,42.367090000000005,-71.052719999999994
4333,386,COMMERCIAL ST,2109,42.36654,-71.05183,D2D,1,25025030500,2,0.4,Joe Dobson School,8:30:00 AM,4:00:00 PM,"61 School St, 02119",42.313946,-71.097867,0.0,42.366540000000001,-71.05183000000001
4334,388,PARK ST,2124,42.29589,-71.06995,D2D,4,25025092200,7,0.5,Nomar Garciaparra School,8:30:00 AM,3:10:00 PM,"54 Dighton St, 02135",42.347796,-71.155576,0.0,42.29589,-71.069950000000006
4335,389,WASHINGTON ST,2124,42.297921,-71.073096,D2D,5,25025091900,6,0.5,Tim Wakefield School,9:30:00 AM,4:10:00 PM,"85 Olney St, 02121",42.306015,-71.073605,0.0,42.297921000000002,-71.073095999999993
4336,390,GENEVA AV,2122,42.301506,-71.067948,D2D,6,25025091700,5,0.5,Sr. Kennedy School,8:30:00 AM,3:10:00 PM,"160 Harrishof St, 02119",42.317688,-71.091564,0.0,42.301505999999996,-71.067948000000001
4337,390,COMMONWEALTH AV,2215,42.348604,-71.09032,Corner,3,25025010104,2,0.5,Harry Hooper School,7:30:00 AM,2:10:00 PM,"9 Peacevale Rd, 02124",42.285125,-71.076013,0.5,42.346839000000003,-71.088403
4338,390,COMMONWEALTH AV,2215,42.348604,-71.09032,D2D,3,25025010104,2,0.5,George Digby School,8:30:00 AM,4:00:00 PM,"110 The Fenway, 02115",42.341466,-71.091512,0.0,42.348603999999995,-71.090319999999991
4339,390,COMMONWEALTH AV,2215,42.348604,-71.09032,D2D,1,25025010104,2,0.2,Marty Barrett School,7:30:00 AM,3:00:00 PM,"189 Glenway St, 02121",42.296597,-71.080657,0.0,42.348603999999995,-71.090319999999991
4340,390,RIVERWAY ST,2115,42.33232,-71.11217,Corner,0,25025081001,5,0.3,Tommy Harper School,8:30:00 AM,4:00:00 PM,"396 Northampton St, 02118",42.340473,-71.08306,0.3,42.332140000000003,-71.112189999999998
4341,390,E EIGHTH ST,2127,42.331548,-71.045395,D2D,3,25025060400,2,0.3,Dutch Leonard School,8:30:00 AM,4:00:00 PM,"655 Metropolitan Av, 02136",42.262783,-71.117881,0.0,42.331547999999998,-71.045394999999999
4342,390,COMMONWEALTH AV,2215,42.348604,-71.09032,D2D,2,25025010104,2,0.3,Ben Mondor School,7:30:00 AM,3:00:00 PM,"205 Townsend St, 02121",42.316794,-71.084757,0.0,42.348603999999995,-71.090319999999991
4343,390,RIVERWAY ST,2115,42.33232,-71.11217,D2D,3,25025081001,5,0.5,Vern Stephens School,9:30:00 AM,5:00:00 PM,"50 Bunker Hill St, 02129",42.37668,-71.057759,0.0,42.332320000000003,-71.112169999999992
4344,390,COMMONWEALTH AV,2215,42.348604,-71.09032,Corner,2,25025010104,2,0.3,Jimmy Piersall School,8:30:00 AM,4:00:00 PM,"35 Baker St, 02132",42.271834,-71.162543,0.3,42.346839000000003,-71.088403
4345,390,WELD ST,2132,42.29274,-71.14974,Corner,5,25025130200,2,0.4,Jason Varitek School,9:30:00 AM,5:00:00 PM,"205 Roxbury St, 02119",42.330591,-71.091208,0.4,42.293779999999998,-71.148049999999998
4346,390,COMMONWEALTH AV,2215,42.348604,-71.09032,D2D,6,25025010104,2,0.5,Tony Conigliaro School,8:30:00 AM,3:10:00 PM,"7 Bolster St, 02130",42.321804,-71.105636,0.0,42.348603999999995,-71.090319999999991
4347,390,RIVERWAY ST,2115,42.33232,-71.11217,Corner,2,25025081001,5,0.4,Red Ruffing School,7:30:00 AM,2:10:00 PM,"30 Millstone Rd, 02136",42.233938,-71.132846,0.4,42.332140000000003,-71.112189999999998
4348,393,COMMONWEALTH AV,2115,42.349435,-71.090217,Corner,3,25025010104,2,0.3,Joe Morgan School,8:30:00 AM,3:10:00 PM,"195 Leyden St, 02128",42.388404,-71.004216,0.3,42.346839000000003,-71.088403
4349,393,MARLBOROUGH ST,2115,42.35056,-71.08811,Corner,5,25025010802,1,0.4,Roger Clemens School,7:30:00 AM,3:00:00 PM,"200 Heath St, 02130",42.326009,-71.106552,0.4,42.346839000000003,-71.088403
4350,394,W BROADWAY  ,2127,42.33746,-71.0483,D2D,3,25025060600,6,0.5,John Gorman School,8:30:00 AM,4:00:00 PM,"110 Beachview Rd, 02128",42.391629,-71.005053,0.0,42.33746,-71.048299999999998
4351,395,W FOURTH ST,2127,42.33626,-71.04911,Corner,1,25025060800,4,0.4,Rick Burleson School,7:30:00 AM,3:00:00 PM,"35 Sunnyside St, 02136",42.251551,-71.133338,0.4,42.335709999999999,-71.041420000000002
4352,395,TALBOT AV,2124,42.28972,-71.06942,D2D,2,25025100500,6,0.4,Jackie Jensen School,8:30:00 AM,3:10:00 PM,"28 Walker St, 02129",42.379137,-71.067343,0.0,42.289720000000003,-71.069419999999994
4353,396,MARLBOROUGH ST,2115,42.35011,-71.08801,Corner,5,25025010802,1,0.5,Mike Greenwell School,8:30:00 AM,3:10:00 PM,"1060 Morton St, 02126",42.277863,-71.077536,0.5,42.346839000000003,-71.088403
4354,396,NORFOLK ST,2124,42.28217,-71.08601,Corner,6,25025100200,7,0.4,Dom DiMaggio School,8:30:00 AM,4:00:00 PM,"60 Washington St, 02121",42.307152,-71.081162,0.4,42.284140000000001,-71.089780000000005
4355,398,BEACON ST,2116,42.35221,-71.08539,Corner,4,25025010802,1,0.5,Babe Ruth School,7:30:00 AM,3:00:00 PM,"78 Louis Pasteur, 02115",42.337962,-71.101323,0.5,42.346839000000003,-71.088403
4356,400,BEACON ST,2116,42.35218,-71.08548,Corner,2,25025010802,1,0.3,John Valentin School,9:30:00 AM,5:00:00 PM,"426 Beech St, 02131",42.277735,-71.135332,0.3,42.350425999999999,-71.090306000000012
4357,400,SAVIN HILL AV,2125,42.31227,-71.05173,D2D,0,25025091001,6,0.3,Reggie Smith School,9:30:00 AM,5:00:00 PM,"40 Gordon Ave, 02136",42.256769,-71.127075,0.0,42.312269999999998,-71.051730000000006
4358,401,BEACON ST,2115,42.35161,-71.08552,D2D,4,25025010802,1,0.5,Marty Barrett School,7:30:00 AM,3:00:00 PM,"189 Glenway St, 02121",42.296597,-71.080657,0.0,42.351610000000001,-71.085519999999988
4359,402,W SECOND ST,2127,42.33769,-71.04518,Corner,2,25025060501,4,0.4,Ted Williams School,7:30:00 AM,2:10:00 PM,"131 Walnut Ave, 02119",42.320827,-71.086945,0.4,42.335709999999999,-71.041420000000002
4360,402,MARLBOROUGH ST,2115,42.35005,-71.08826,Corner,1,25025010802,1,0.2,Ellis Burks School,7:30:00 AM,2:10:00 PM,"90 Warren Ave, 02116",42.344252,-71.07349,0.2,42.350425999999999,-71.090306000000012
4361,402,AMORY ST,2130,42.311298,-71.106134,Corner,4,25025120301,5,0.3,Dick Radatz School,8:30:00 AM,4:00:00 PM,"1205 VFW Pkwy, 02132",42.282206,-71.174549,0.3,42.313659999999999,-71.107330000000005
4362,404,HUNTINGTON AV,2136,42.26453,-71.11524,D2D,5,25025140300,6,0.4,Jimmy Piersall School,8:30:00 AM,4:00:00 PM,"35 Baker St, 02132",42.271834,-71.162543,0.0,42.264530000000001,-71.11524
4363,404,BAKER ST,2132,42.28287,-71.16953,Corner,6,25025130100,1,0.4,Jimmie Foxx School,7:30:00 AM,3:00:00 PM,"50 Burke St, 02127",42.337285,-71.085266,0.4,42.279037000000002,-71.170585000000003
4364,404,BREMEN ST,2128,42.37868,-71.02774,Corner,5,25025050901,4,0.5,Sr. Kennedy School,8:30:00 AM,3:10:00 PM,"160 Harrishof St, 02119",42.317688,-71.091564,0.5,42.382227,-71.021720000000002
4365,405,COMMONWEALTH AV,2215,42.34943,-71.09078,Corner,3,25025010104,2,0.5,Smoky Wood School,9:30:00 AM,5:00:00 PM,"302 Walnut Ave, 02119",42.316916,-71.092292,0.5,42.346839000000003,-71.088403
4366,405,BELGRADE AV,2132,42.28612,-71.14851,D2D,5,25025130300,3,0.5,Rico Petrocelli School,8:30:00 AM,4:00:00 PM,"200 Heath St, 02130",42.326009,-71.106552,0.0,42.286120000000004,-71.148510000000002
4367,406,BEACON ST,2115,42.35209,-71.08582,Corner,1,25025010802,1,0.4,Dutch Leonard School,8:30:00 AM,4:00:00 PM,"655 Metropolitan Av, 02136",42.262783,-71.117881,0.4,42.346839000000003,-71.088403
4368,408,SUMNER ST,2128,42.36627,-71.03344,D2D,1,25025051200,3,0.4,Dick Williams School,7:30:00 AM,2:10:00 PM,"1205 VFW Pkwy, 02132",42.282206,-71.174549,0.0,42.36627,-71.033439999999999
4369,408,SUMNER ST,2128,42.36627,-71.03344,Corner,4,25025051200,3,0.5,Frank Malzone School,8:30:00 AM,4:00:00 PM,"20 Kearsarge Ave, 02119",42.327022,-71.081716,0.5,42.364759999999997,-71.029890000000009
4370,410,COLUMBUS AV,2116,42.34436,-71.07673,Corner,6,25025070700,4,0.5,Bill Carrigan School,7:30:00 AM,2:10:00 PM,"55 Malcolm X Blvd, 02120",42.330843,-71.088386,0.5,42.337429999999998,-71.075209999999998
4371,411,MARLBOROUGH ST,2115,42.350312,-71.088985,D2D,6,25025010802,1,0.4,Pedro Martinez School,8:30:00 AM,3:10:00 PM,"60 Glenmont Rd, 02135",42.345453,-71.160198,0.0,42.350312000000002,-71.088984999999994
4372,411,BEACON ST,2115,42.35154,-71.08595,D2D,1,25025010802,1,0.4,Joe Castiglione School,7:30:00 AM,2:10:00 PM,"140 Russett Rd, 02132",42.29256,-71.152211,0.0,42.35154,-71.085949999999997
4373,411,METROPOLITAN AV,2131,42.27152,-71.12262,Corner,6,25025140400,3,0.5,Mike Greenwell School,8:30:00 AM,3:10:00 PM,"1060 Morton St, 02126",42.277863,-71.077536,0.5,42.277879999999996,-71.121719999999996
4374,412,E EIGHTH ST,2127,42.33144,-71.04457,D2D,4,25025060400,2,0.5,Fred Lynn School,8:30:00 AM,4:00:00 PM,"80 School St, 02119",42.314132,-71.099279,0.0,42.331440000000001,-71.044569999999993
4375,413,SARATOGA ST,2128,42.379125,-71.029186,Corner,6,25025050901,4,0.5,Larry Lucchino School,8:30:00 AM,3:10:00 PM,"51 Cedar St, 02119",42.325545,-71.091086,0.5,42.382227,-71.021720000000002
4376,413,E SEVENTH ST,2127,42.33202,-71.04331,Corner,5,25025060400,2,0.4,John Gorman School,8:30:00 AM,4:00:00 PM,"110 Beachview Rd, 02128",42.391629,-71.005053,0.4,42.331309999999995,-71.036119999999997
4377,414,MASSACHUSETTS AV,2118,42.3413,-71.08233,Corner,4,25025070800,3,0.5,Jason Varitek School,9:30:00 AM,5:00:00 PM,"205 Roxbury St, 02119",42.330591,-71.091208,0.5,42.337429999999998,-71.075209999999998
4378,415,POND ST,2130,42.30973,-71.13027,Corner,3,25025120105,1,0.5,Mo Vaughn School,9:30:00 AM,4:10:00 PM,"30 Athol St, 02134",42.360776,-71.133959,0.5,42.31026,-71.129339999999999
4379,415,K ST,2127,42.32994,-71.03745,Corner,0,25025060400,2,0.3,Eddie Kasko School,8:30:00 AM,4:00:00 PM,"97 Peterborough St, 02215",42.343455,-71.099084,0.3,42.331674999999997,-71.032446999999991
4380,415,CHELSEA ST,2128,42.37999,-71.026699,D2D,3,25025050901,4,0.5,Eddie Collins School,7:30:00 AM,3:00:00 PM,"50 St Mary St, 02215",42.347944,-71.106757,0.0,42.379989999999999,-71.026698999999994
4381,416,COMMONWEALTH AV,2215,42.348622,-71.091032,Corner,4,25025010104,2,0.5,Herb Pennock School,7:30:00 AM,2:10:00 PM,"100 Maxwell St, 02124",42.281211,-71.080863,0.5,42.346839000000003,-71.088403
4382,416,ADAMS ST,2122,42.29513,-71.05597,D2D,6,25025092101,6,0.5,Bill Carrigan School,7:30:00 AM,2:10:00 PM,"55 Malcolm X Blvd, 02120",42.330843,-71.088386,0.0,42.29513,-71.055970000000002
4383,416,COMMONWEALTH AV,2215,42.348622,-71.091032,Corner,5,25025010104,2,0.5,Bill Monbouquette School,8:30:00 AM,4:00:00 PM,"240 Medford St, 02129",42.380102,-71.061057,0.5,42.346839000000003,-71.088403
4384,416,MARLBOROUGH ST,2115,42.34991,-71.08861,D2D,3,25025010802,1,0.3,Carl Yastrzemski School,7:30:00 AM,3:00:00 PM,"11 Charles St, 02122",42.300881,-71.061732,0.0,42.349909999999994,-71.088610000000003
4385,416,COMMONWEALTH AV,2215,42.348622,-71.091032,Corner,2,25025010104,2,0.4,George Scott School,9:30:00 AM,5:00:00 PM,"152 Arlington St, 02116",42.34842,-71.068867,0.4,42.346839000000003,-71.088403
4386,416,MARLBOROUGH ST,2115,42.34991,-71.08861,Corner,1,25025010802,1,0.4,Rick Ferrell School,7:30:00 AM,3:00:00 PM,"570 Amer Legion Hwy, 02131",42.286377,-71.107826,0.4,42.346839000000003,-71.088403
4387,416,MARLBOROUGH ST,2115,42.34991,-71.08861,Corner,6,25025010802,1,0.5,Fred Lynn School,8:30:00 AM,4:00:00 PM,"80 School St, 02119",42.314132,-71.099279,0.5,42.346839000000003,-71.088403
